Frame,Part of frame,Layer,X,Y
1488,172,268435462,172,302
1488,291,268435463,291,302
1488,303,268435464,303,302
1488,330,268435465,330,302
1488,329,536870912,329,302
1488,302,536870913,302,302
1488,290,536870914,290,302
1488,171,536870915,171,302
1488,115,536870916,115,302
1488,69,536870917,69,302
1488,56,536870918,56,302
1488,55,536870919,55,302
1488,46,536870920,46,302
1488,34,536870921,34,302
1488,36,268435456,36,303
1488,42,268435457,42,303
1488,45,268435458,45,303
1488,48,268435459,48,303
1488,54,268435460,54,303
1488,57,268435461,57,303
1488,67,268435462,67,303
1488,114,268435463,114,303
1488,171,268435464,171,303
1488,292,268435465,292,303
1488,305,268435466,305,303
1488,332,268435467,332,303
1488,331,536870912,331,303
1488,304,536870913,304,303
1488,291,536870914,291,303
1488,170,536870915,170,303
1488,113,536870916,113,303
1488,66,536870917,66,303
1488,56,536870918,56,303
1488,53,536870919,53,303
1488,47,536870920,47,303
1488,44,536870921,44,303
1488,41,536870922,41,303
1488,35,536870923,35,303
1488,45,268435456,45,304
1488,48,268435457,48,304
1488,53,268435458,53,304
1488,57,268435459,57,304
1488,64,268435460,64,304
1488,111,268435461,111,304
1488,171,268435462,171,304
1488,292,268435463,292,304
1488,307,268435464,307,304
1488,334,268435465,334,304
1488,333,536870912,333,304
1488,306,536870913,306,304
1488,291,536870914,291,304
1488,170,536870915,170,304
1488,110,536870916,110,304
1488,63,536870917,63,304
1488,56,536870918,56,304
1488,52,536870919,52,304
1488,47,536870920,47,304
1488,44,536870921,44,304
1488,43,268435456,43,305
1488,49,268435457,49,305
1488,52,268435458,52,305
1488,56,268435459,56,305
1488,61,268435460,61,305
1488,109,268435461,109,305
1488,171,268435462,171,305
1488,293,268435463,293,305
1488,309,268435464,309,305
1488,336,268435465,336,305
1488,335,536870912,335,305
1488,308,536870913,308,305
1488,292,536870914,292,305
1488,170,536870915,170,305
1488,108,536870916,108,305
1488,60,536870917,60,305
1488,55,536870918,55,305
1488,51,536870919,51,305
1488,48,536870920,48,305
1488,42,536870921,42,305
1488,47,268435456,47,306
1488,50,268435457,50,306
1488,51,268435458,51,306
1488,54,268435459,54,306
1488,59,268435460,59,306
1488,106,268435461,106,306
1488,170,268435462,170,306
1488,293,268435463,293,306
1488,310,268435464,310,306
1488,338,268435465,338,306
1488,337,536870912,337,306
1488,309,536870913,309,306
1488,292,536870914,292,306
1488,169,536870915,169,306
1488,105,536870916,105,306
1488,58,536870917,58,306
1488,53,536870918,53,306
1488,50,536870919,50,306
1488,49,536870920,49,306
1488,46,536870921,46,306
1488,48,268435456,48,307
1488,54,268435457,54,307
1488,56,268435458,56,307
1488,104,268435459,104,307
1488,170,268435460,170,307
1488,294,268435461,294,307
1488,312,268435462,312,307
1488,340,268435463,340,307
1488,339,536870912,339,307
1488,311,536870913,311,307
1488,293,536870914,293,307
1488,169,536870915,169,307
1488,103,536870916,103,307
1488,55,536870917,55,307
1488,53,536870918,53,307
1488,47,536870919,47,307
1488,49,268435456,49,308
1488,101,268435457,101,308
1488,170,268435458,170,308
1488,294,268435459,294,308
1488,314,268435460,314,308
1488,342,268435461,342,308
1488,341,536870912,341,308
1488,313,536870913,313,308
1488,293,536870914,293,308
1488,169,536870915,169,308
1488,100,536870916,100,308
1488,48,536870917,48,308
1488,49,268435456,49,309
1488,98,268435457,98,309
1488,169,268435458,169,309
1488,295,268435459,295,309
1488,316,268435460,316,309
1488,344,268435461,344,309
1488,343,536870912,343,309
1488,315,536870913,315,309
1488,294,536870914,294,309
1488,168,536870915,168,309
1488,97,536870916,97,309
1488,48,536870917,48,309
1488,47,268435456,47,310
1488,96,268435457,96,310
1488,169,268435458,169,310
1488,295,268435459,295,310
1488,318,268435460,318,310
1488,346,268435461,346,310
1488,345,536870912,345,310
1488,317,536870913,317,310
1488,294,536870914,294,310
1488,168,536870915,168,310
1488,95,536870916,95,310
1488,46,536870917,46,310
1488,43,268435456,43,311
1488,93,268435457,93,311
1488,168,268435458,168,311
1488,296,268435459,296,311
1488,320,268435460,320,311
1488,348,268435461,348,311
1488,347,536870912,347,311
1488,319,536870913,319,311
1488,295,536870914,295,311
1488,167,536870915,167,311
1488,92,536870916,92,311
1488,42,536870917,42,311
1488,41,268435456,41,312
1488,90,268435457,90,312
1488,168,268435458,168,312
1488,297,268435459,297,312
1488,322,268435460,322,312
1488,350,268435461,350,312
1488,349,536870912,349,312
1488,321,536870913,321,312
1488,296,536870914,296,312
1488,167,536870915,167,312
1488,89,536870916,89,312
1488,40,536870917,40,312
1488,38,268435456,38,313
1488,87,268435457,87,313
1488,168,268435458,168,313
1488,297,268435459,297,313
1488,324,268435460,324,313
1488,352,268435461,352,313
1488,351,536870912,351,313
1488,323,536870913,323,313
1488,296,536870914,296,313
1488,167,536870915,167,313
1488,86,536870916,86,313
1488,37,536870917,37,313
1488,35,268435456,35,314
1488,85,268435457,85,314
1488,167,268435458,167,314
1488,298,268435459,298,314
1488,326,268435460,326,314
1488,354,268435461,354,314
1488,353,536870912,353,314
1488,325,536870913,325,314
1488,297,536870914,297,314
1488,166,536870915,166,314
1488,84,536870916,84,314
1488,34,536870917,34,314
1488,32,268435456,32,315
1488,81,268435457,81,315
