Frame,Part of frame,Layer,X,Y
3936,286,268435462,286,354
3936,336,268435463,336,354
3936,335,536870912,335,354
3936,285,536870913,285,354
3936,271,536870914,271,354
3936,191,536870915,191,354
3936,167,536870916,167,354
3936,163,536870917,163,354
3936,155,536870918,155,354
3936,152,536870919,152,354
3936,153,268435456,153,355
3936,156,268435457,156,355
3936,165,268435458,165,355
3936,168,268435459,168,355
3936,192,268435460,192,355
3936,273,268435461,273,355
3936,285,268435462,285,355
3936,335,268435463,335,355
3936,334,536870912,334,355
3936,284,536870913,284,355
3936,272,536870914,272,355
3936,191,536870915,191,355
3936,167,536870916,167,355
3936,164,536870917,164,355
3936,155,536870918,155,355
3936,152,536870919,152,355
3936,153,268435456,153,356
3936,156,268435457,156,356
3936,165,268435458,165,356
3936,168,268435459,168,356
3936,192,268435460,192,356
3936,273,268435461,273,356
3936,284,268435462,284,356
3936,334,268435463,334,356
3936,333,536870912,333,356
3936,283,536870913,283,356
3936,272,536870914,272,356
3936,191,536870915,191,356
3936,167,536870916,167,356
3936,164,536870917,164,356
3936,155,536870918,155,356
3936,152,536870919,152,356
3936,153,268435456,153,357
3936,156,268435457,156,357
3936,165,268435458,165,357
3936,168,268435459,168,357
3936,191,268435460,191,357
3936,274,268435461,274,357
3936,283,268435462,283,357
3936,333,268435463,333,357
3936,332,536870912,332,357
3936,282,536870913,282,357
3936,273,536870914,273,357
3936,190,536870915,190,357
3936,167,536870916,167,357
3936,164,536870917,164,357
3936,155,536870918,155,357
3936,152,536870919,152,357
3936,153,268435456,153,358
3936,156,268435457,156,358
3936,165,268435458,165,358
3936,168,268435459,168,358
3936,190,268435460,190,358
3936,276,268435461,276,358
3936,283,268435462,283,358
3936,332,268435463,332,358
3936,331,536870912,331,358
3936,282,536870913,282,358
3936,275,536870914,275,358
3936,189,536870915,189,358
3936,167,536870916,167,358
3936,164,536870917,164,358
3936,155,536870918,155,358
3936,152,536870919,152,358
3936,153,268435456,153,359
3936,156,268435457,156,359
3936,165,268435458,165,359
3936,168,268435459,168,359
3936,189,268435460,189,359
3936,278,268435461,278,359
3936,282,268435462,282,359
3936,331,268435463,331,359
3936,330,536870912,330,359
3936,281,536870913,281,359
3936,277,536870914,277,359
3936,188,536870915,188,359
3936,167,536870916,167,359
3936,164,536870917,164,359
3936,155,536870918,155,359
3936,152,536870919,152,359
3936,0,1879048192,0,0
3936,0,2147483648,0,359
3936,1,1879048192,1,0
3936,1,2147483648,1,359
3936,2,1879048192,2,0
3936,2,2147483648,2,359
3936,3,1879048192,3,0
3936,3,2147483648,3,359
3936,4,1879048192,4,0
3936,4,2147483648,4,359
3936,5,1879048192,5,0
3936,5,2147483648,5,359
3936,6,1879048192,6,0
3936,6,2147483648,6,359
3936,7,1879048192,7,0
3936,7,2147483648,7,359
3936,8,1879048192,8,0
3936,8,2147483648,8,359
3936,9,1879048192,9,0
3936,9,2147483648,9,359
3936,10,1879048192,10,0
3936,10,2147483648,10,359
3936,11,1879048192,11,0
3936,11,2147483648,11,359
3936,12,1879048192,12,0
3936,12,2147483648,12,359
3936,13,1879048192,13,0
3936,13,2147483648,13,359
3936,14,1879048192,14,0
3936,14,2147483648,14,359
3936,15,1879048192,15,0
3936,15,2147483648,15,359
3936,16,1879048192,16,0
3936,16,2147483648,16,359
3936,17,1879048192,17,0
3936,17,2147483648,17,359
3936,18,1879048192,18,0
3936,18,2147483648,18,359
3936,19,1879048192,19,0
3936,19,2147483648,19,359
3936,20,1879048192,20,0
3936,20,2147483648,20,359
3936,21,1879048192,21,0
3936,21,2147483648,21,359
3936,22,1879048192,22,0
3936,22,2147483648,22,359
3936,23,1879048192,23,0
3936,23,2147483648,23,359
3936,24,1879048192,24,0
3936,24,2147483648,24,359
3936,25,1879048192,25,0
3936,25,2147483648,25,359
3936,26,1879048192,26,0
3936,26,2147483648,26,359
3936,27,1879048192,27,0
3936,27,2147483648,27,359
3936,28,1879048192,28,0
3936,28,2147483648,28,359
3936,29,1879048192,29,0
3936,29,2147483648,29,359
3936,30,1879048192,30,0
3936,30,2147483648,30,359
3936,31,1879048192,31,0
3936,31,2147483648,31,359
3936,32,1879048192,32,0
3936,32,2147483648,32,359
3936,33,1879048192,33,0
3936,33,2147483648,33,359
3936,34,1879048192,34,0
3936,34,2147483648,34,359
3936,35,1879048192,35,0
3936,35,2147483648,35,359
3936,36,1879048192,36,0
3936,36,2147483648,36,359
3936,37,1879048192,37,0
3936,37,2147483648,37,359
3936,38,1879048192,38,0
3936,38,2147483648,38,359
3936,39,1879048192,39,0
3936,39,2147483648,39,359
3936,40,1879048192,40,0
3936,40,2147483648,40,359
3936,41,1879048192,41,0
3936,41,2147483648,41,359
3936,42,1879048192,42,0
3936,42,2147483648,42,359
3936,43,1879048192,43,0
3936,43,2147483648,43,359
3936,44,1879048192,44,0
3936,44,2147483648,44,359
3936,45,1879048192,45,0
3936,45,2147483648,45,359
3936,46,1879048192,46,0
3936,46,2147483648,46,359
3936,47,1879048192,47,0
3936,47,2147483648,47,359
3936,48,1879048192,48,0
3936,48,2147483648,48,359
3936,49,1879048192,49,0
3936,49,2147483648,49,359
3936,50,1879048192,50,0
3936,50,2147483648,50,359
3936,51,1879048192,51,0
3936,51,2147483648,51,359
3936,52,1879048192,52,0
3936,52,2147483648,52,359
3936,53,1879048192,53,0
3936,53,2147483648,53,359
3936,54,1879048192,54,0
3936,54,2147483648,54,359
3936,55,1879048192,55,0
3936,55,2147483648,55,359
3936,56,1879048192,56,0
3936,56,2147483648,56,359
3936,57,1879048192,57,0
3936,57,2147483648,57,359
3936,58,1879048192,58,0
3936,58,2147483648,58,359
3936,59,1879048192,59,0
3936,59,2147483648,59,359
3936,60,1879048192,60,0
3936,60,2147483648,60,359
3936,61,1879048192,61,0
3936,61,2147483648,61,359
3936,62,1879048192,62,0
3936,62,2147483648,62,359
3936,63,1879048192,63,0
3936,63,2147483648,63,359
3936,64,1879048192,64,0
3936,64,2147483648,64,359
3936,65,1879048192,65,0
3936,65,2147483648,65,359
3936,66,1879048192,66,0
3936,66,2147483648,66,359
3936,67,1879048192,67,0
3936,67,2147483648,67,359
3936,68,1879048192,68,0
3936,68,2147483648,68,359
3936,69,1879048192,69,0
3936,69,2147483648,69,359
3936,70,1879048192,70,0
