Frame,Part of frame,Layer,X,Y
2445,370,536870912,370,313
2445,270,536870913,270,313
2445,271,268435456,271,314
2445,372,268435457,372,314
2445,371,536870912,371,314
2445,270,536870913,270,314
2445,271,268435456,271,315
2445,372,268435457,372,315
2445,371,536870912,371,315
2445,270,536870913,270,315
2445,271,268435456,271,316
2445,373,268435457,373,316
2445,372,536870912,372,316
2445,270,536870913,270,316
2445,270,268435456,270,317
2445,373,268435457,373,317
2445,372,536870912,372,317
2445,269,536870913,269,317
2445,270,268435456,270,318
2445,374,268435457,374,318
2445,373,536870912,373,318
2445,269,536870913,269,318
2445,269,268435456,269,319
2445,374,268435457,374,319
2445,373,536870912,373,319
2445,268,536870913,268,319
2445,269,268435456,269,320
2445,374,268435457,374,320
2445,373,536870912,373,320
2445,268,536870913,268,320
2445,269,268435456,269,321
2445,375,268435457,375,321
2445,374,536870912,374,321
2445,268,536870913,268,321
2445,269,268435456,269,322
2445,375,268435457,375,322
2445,374,536870912,374,322
2445,268,536870913,268,322
2445,268,268435456,268,323
2445,376,268435457,376,323
2445,375,536870912,375,323
2445,267,536870913,267,323
2445,268,268435456,268,324
2445,376,268435457,376,324
2445,375,536870912,375,324
2445,267,536870913,267,324
2445,268,268435456,268,325
2445,377,268435457,377,325
2445,376,536870912,376,325
2445,267,536870913,267,325
2445,268,268435456,268,326
2445,377,268435457,377,326
2445,376,536870912,376,326
2445,267,536870913,267,326
2445,267,268435456,267,327
2445,378,268435457,378,327
2445,377,536870912,377,327
2445,266,536870913,266,327
2445,267,268435456,267,328
2445,378,268435457,378,328
2445,377,536870912,377,328
2445,266,536870913,266,328
2445,267,268435456,267,329
2445,379,268435457,379,329
2445,378,536870912,378,329
2445,266,536870913,266,329
2445,267,268435456,267,330
2445,379,268435457,379,330
2445,378,536870912,378,330
2445,266,536870913,266,330
2445,267,268435456,267,331
2445,380,268435457,380,331
2445,379,536870912,379,331
2445,266,536870913,266,331
2445,266,268435456,266,332
2445,380,268435457,380,332
2445,379,536870912,379,332
2445,265,536870913,265,332
2445,266,268435456,266,333
2445,380,268435457,380,333
2445,379,536870912,379,333
2445,265,536870913,265,333
2445,266,268435456,266,334
2445,381,268435457,381,334
2445,380,536870912,380,334
2445,265,536870913,265,334
2445,266,268435456,266,335
2445,381,268435457,381,335
