Frame,Part of frame,Layer,X,Y
1527,274,1073741830,274,147
1527,274,1073741831,274,137
1527,274,1073741832,274,136
1527,274,1073741833,274,132
1527,274,1073741834,274,112
1527,274,1073741835,274,106
1527,275,805306368,275,109
1527,275,805306369,275,113
1527,275,805306370,275,132
1527,275,805306371,275,136
1527,275,805306372,275,139
1527,275,805306373,275,147
1527,275,805306374,275,150
1527,275,805306375,275,152
1527,275,805306376,275,175
1527,275,805306377,275,297
1527,275,1073741824,275,296
1527,275,1073741825,275,174
1527,275,1073741826,275,151
1527,275,1073741827,275,149
1527,275,1073741828,275,146
1527,275,1073741829,275,138
1527,275,1073741830,275,135
1527,275,1073741831,275,131
1527,275,1073741832,275,112
1527,275,1073741833,275,108
1527,276,805306368,276,110
1527,276,805306369,276,111
1527,276,805306370,276,131
1527,276,805306371,276,135
1527,276,805306372,276,139
1527,276,805306373,276,147
1527,276,805306374,276,150
1527,276,805306375,276,152
1527,276,805306376,276,175
1527,276,805306377,276,183
1527,276,805306378,276,185
1527,276,805306379,276,296
1527,276,1073741824,276,295
1527,276,1073741825,276,184
1527,276,1073741826,276,182
1527,276,1073741827,276,174
1527,276,1073741828,276,151
1527,276,1073741829,276,149
1527,276,1073741830,276,146
1527,276,1073741831,276,138
1527,276,1073741832,276,134
1527,276,1073741833,276,130
1527,276,1073741834,276,110
1527,276,1073741835,276,109
1527,277,805306368,277,130
1527,277,805306369,277,135
1527,277,805306370,277,139
1527,277,805306371,277,146
1527,277,805306372,277,149
1527,277,805306373,277,152
1527,277,805306374,277,175
1527,277,805306375,277,183
1527,277,805306376,277,185
1527,277,805306377,277,294
1527,277,1073741824,277,293
1527,277,1073741825,277,184
1527,277,1073741826,277,182
1527,277,1073741827,277,174
1527,277,1073741828,277,151
1527,277,1073741829,277,148
1527,277,1073741830,277,145
1527,277,1073741831,277,138
1527,277,1073741832,277,134
1527,277,1073741833,277,129
1527,278,805306368,278,125
1527,278,805306369,278,134
1527,278,805306370,278,139
1527,278,805306371,278,145
1527,278,805306372,278,149
1527,278,805306373,278,152
1527,278,805306374,278,175
1527,278,805306375,278,182
1527,278,805306376,278,185
1527,278,805306377,278,293
1527,278,1073741824,278,292
1527,278,1073741825,278,184
1527,278,1073741826,278,181
1527,278,1073741827,278,174
1527,278,1073741828,278,151
1527,278,1073741829,278,148
1527,278,1073741830,278,144
1527,278,1073741831,278,138
1527,278,1073741832,278,133
1527,278,1073741833,278,124
1527,279,805306368,279,122
1527,279,805306369,279,133
1527,279,805306370,279,138
1527,279,805306371,279,144
1527,279,805306372,279,149
1527,279,805306373,279,150
1527,279,805306374,279,151
1527,279,805306375,279,152
1527,279,805306376,279,175
1527,279,805306377,279,181
1527,279,805306378,279,186
1527,279,805306379,279,292
1527,279,1073741824,279,291
1527,279,1073741825,279,185
1527,279,1073741826,279,180
1527,279,1073741827,279,174
1527,279,1073741828,279,151
1527,279,1073741829,279,150
1527,279,1073741830,279,149
1527,279,1073741831,279,148
1527,279,1073741832,279,143
1527,279,1073741833,279,137
1527,279,1073741834,279,132
1527,279,1073741835,279,121
1527,280,805306368,280,124
1527,280,805306369,280,133
1527,280,805306370,280,137
1527,280,805306371,280,143
1527,280,805306372,280,148
1527,280,805306373,280,150
1527,280,805306374,280,175
1527,280,805306375,280,181
1527,280,805306376,280,186
1527,280,805306377,280,291
1527,280,1073741824,280,290
1527,280,1073741825,280,185
1527,280,1073741826,280,180
