Frame,Part of frame,Layer,X,Y
185,424,1073741824,424,216
185,424,1073741825,424,212
185,425,1879048192,425,0
185,425,2147483648,425,359
185,426,1879048192,426,0
185,426,2147483648,426,359
185,427,1879048192,427,0
185,427,2147483648,427,359
185,428,1879048192,428,0
185,428,2147483648,428,359
185,429,1879048192,429,0
185,429,2147483648,429,359
185,430,1879048192,430,0
185,430,2147483648,430,359
185,431,1879048192,431,0
185,431,2147483648,431,359
185,432,1879048192,432,0
185,432,2147483648,432,359
185,433,1879048192,433,0
185,433,2147483648,433,359
185,434,1879048192,434,0
185,434,2147483648,434,359
185,435,1879048192,435,0
185,435,2147483648,435,359
185,436,1879048192,436,0
185,436,2147483648,436,359
185,437,1879048192,437,0
185,437,2147483648,437,359
185,438,1879048192,438,0
185,438,2147483648,438,359
185,439,1879048192,439,0
185,439,2147483648,439,359
185,440,1879048192,440,0
185,440,2147483648,440,359
185,441,1879048192,441,0
185,441,2147483648,441,359
185,442,1879048192,442,0
185,442,2147483648,442,359
185,443,1879048192,443,0
185,443,2147483648,443,359
185,444,1879048192,444,0
185,444,2147483648,444,359
185,445,1879048192,445,0
185,445,2147483648,445,359
185,446,1879048192,446,0
185,446,2147483648,446,359
185,447,1879048192,447,0
185,447,2147483648,447,359
185,448,1879048192,448,0
185,448,2147483648,448,359
185,449,1879048192,449,0
185,449,2147483648,449,359
185,450,1879048192,450,0
185,450,2147483648,450,359
185,451,1879048192,451,0
185,451,2147483648,451,359
185,452,1879048192,452,0
185,452,2147483648,452,359
185,453,1879048192,453,0
185,453,2147483648,453,359
185,454,1879048192,454,0
185,454,2147483648,454,359
185,455,1879048192,455,0
185,455,2147483648,455,359
185,456,1879048192,456,0
185,456,2147483648,456,359
185,457,1879048192,457,0
185,457,2147483648,457,359
185,458,1879048192,458,0
185,458,2147483648,458,359
185,459,1879048192,459,0
185,459,2147483648,459,359
185,460,1879048192,460,0
185,460,2147483648,460,359
185,461,1879048192,461,0
185,461,2147483648,461,359
185,462,1879048192,462,0
185,462,2147483648,462,359
185,463,1879048192,463,0
185,463,2147483648,463,359
185,464,1879048192,464,0
185,464,2147483648,464,359
185,465,1879048192,465,0
185,465,2147483648,465,359
185,466,1879048192,466,0
185,466,2147483648,466,359
185,467,1879048192,467,0
185,467,2147483648,467,359
185,468,1879048192,468,0
185,468,2147483648,468,359
185,469,1879048192,469,0
185,469,2147483648,469,359
185,470,1879048192,470,0
185,470,2147483648,470,359
185,471,1879048192,471,0
185,471,2147483648,471,359
185,472,1879048192,472,0
185,472,2147483648,472,359
185,473,1879048192,473,0
185,473,2147483648,473,359
185,474,1879048192,474,0
185,474,2147483648,474,359
185,475,1879048192,475,0
185,475,2147483648,475,359
185,476,1879048192,476,0
185,476,2147483648,476,359
185,477,1879048192,477,0
185,477,2147483648,477,359
185,478,1879048192,478,0
185,478,2147483648,478,359
185,479,1879048192,479,0
185,479,2147483648,479,359
186,0,1342177280,0,0
186,479,1610612736,479,0
186,0,1342177280,0,1
186,479,1610612736,479,1
186,0,1342177280,0,2
186,479,1610612736,479,2
186,0,1342177280,0,3
186,479,1610612736,479,3
186,0,1342177280,0,4
186,479,1610612736,479,4
186,0,1342177280,0,5
186,479,1610612736,479,5
186,0,1342177280,0,6
186,479,1610612736,479,6
186,0,1342177280,0,7
186,479,1610612736,479,7
186,0,1342177280,0,8
186,479,1610612736,479,8
186,0,1342177280,0,9
186,479,1610612736,479,9
186,0,1342177280,0,10
186,479,1610612736,479,10
186,0,1342177280,0,11
186,479,1610612736,479,11
186,0,1342177280,0,12
186,479,1610612736,479,12
186,309,268435456,309,13
186,314,268435457,314,13
186,318,268435458,318,13
186,323,268435459,323,13
186,322,536870912,322,13
186,317,536870913,317,13
186,313,536870914,313,13
186,308,536870915,308,13
186,307,268435456,307,14
186,324,268435457,324,14
186,323,536870912,323,14
