Frame,Part of frame,Layer,X,Y
432,345,1073741826,345,203
432,345,1073741827,345,189
432,345,1073741828,345,140
432,345,1073741829,345,138
432,346,805306368,346,190
432,346,805306369,346,204
432,346,805306370,346,206
432,346,805306371,346,254
432,346,1073741824,346,253
432,346,1073741825,346,205
432,346,1073741826,346,203
432,346,1073741827,346,189
432,347,805306368,347,191
432,347,805306369,347,205
432,347,805306370,347,206
432,347,805306371,347,254
432,347,1073741824,347,253
432,347,1073741825,347,205
432,347,1073741826,347,204
432,347,1073741827,347,190
432,348,805306368,348,191
432,348,805306369,348,205
432,348,805306370,348,206
432,348,805306371,348,255
432,348,1073741824,348,254
432,348,1073741825,348,205
432,348,1073741826,348,204
432,348,1073741827,348,190
432,349,805306368,349,191
432,349,805306369,349,205
432,349,805306370,349,206
432,349,805306371,349,256
432,349,1073741824,349,255
432,349,1073741825,349,205
432,349,1073741826,349,204
432,349,1073741827,349,190
432,350,805306368,350,191
432,350,805306369,350,256
432,350,1073741824,350,255
432,350,1073741825,350,190
432,351,805306368,351,191
432,351,805306369,351,256
432,351,1073741824,351,255
432,351,1073741825,351,190
432,352,805306368,352,191
432,352,805306369,352,257
432,352,1073741824,352,256
432,352,1073741825,352,190
432,353,805306368,353,191
432,353,805306369,353,257
432,353,1073741824,353,256
432,353,1073741825,353,190
432,354,805306368,354,191
432,354,805306369,354,258
432,354,1073741824,354,257
432,354,1073741825,354,190
432,355,805306368,355,191
432,355,805306369,355,258
432,355,1073741824,355,257
432,355,1073741825,355,190
432,356,805306368,356,191
432,356,805306369,356,259
432,356,1073741824,356,258
432,356,1073741825,356,190
432,357,805306368,357,191
432,357,805306369,357,259
432,357,1073741824,357,258
432,357,1073741825,357,190
432,358,805306368,358,192
432,358,805306369,358,260
432,358,1073741824,358,259
432,358,1073741825,358,191
432,359,805306368,359,192
432,359,805306369,359,260
432,359,1073741824,359,259
432,359,1073741825,359,191
432,360,805306368,360,192
432,360,805306369,360,261
432,360,1073741824,360,260
432,360,1073741825,360,191
432,361,805306368,361,192
432,361,805306369,361,200
432,361,805306370,361,201
432,361,805306371,361,261
432,361,1073741824,361,260
432,361,1073741825,361,200
432,361,1073741826,361,199
432,361,1073741827,361,191
432,362,805306368,362,192
432,362,805306369,362,200
432,362,805306370,362,201
432,362,805306371,362,261
