Frame,Part of frame,Layer,X,Y
4675,410,1073741826,410,87
4675,410,1073741827,410,76
4675,411,805306368,411,78
4675,411,805306369,411,86
4675,411,805306370,411,138
4675,411,805306371,411,298
4675,411,1073741824,411,297
4675,411,1073741825,411,137
4675,411,1073741826,411,85
4675,411,1073741827,411,77
4675,412,805306368,412,78
4675,412,805306369,412,84
4675,412,805306370,412,136
4675,412,805306371,412,166
4675,412,805306372,412,198
4675,412,805306373,412,295
4675,412,1073741824,412,294
4675,412,1073741825,412,197
4675,412,1073741826,412,165
4675,412,1073741827,412,135
4675,412,1073741828,412,83
4675,412,1073741829,412,77
4675,413,805306368,413,79
4675,413,805306369,413,83
4675,413,805306370,413,134
4675,413,805306371,413,158
4675,413,805306372,413,211
4675,413,805306373,413,293
4675,413,1073741824,413,292
4675,413,1073741825,413,210
4675,413,1073741826,413,157
4675,413,1073741827,413,133
4675,413,1073741828,413,82
4675,413,1073741829,413,78
4675,414,805306368,414,80
4675,414,805306369,414,81
4675,414,805306370,414,131
4675,414,805306371,414,152
4675,414,805306372,414,225
4675,414,805306373,414,290
4675,414,1073741824,414,289
4675,414,1073741825,414,224
4675,414,1073741826,414,151
4675,414,1073741827,414,130
4675,414,1073741828,414,80
4675,414,1073741829,414,79
4675,415,805306368,415,130
4675,415,805306369,415,144
4675,415,805306370,415,241
4675,415,805306371,415,286
4675,415,1073741824,415,285
4675,415,1073741825,415,240
4675,415,1073741826,415,143
4675,415,1073741827,415,129
4675,416,805306368,416,131
4675,416,805306369,416,138
4675,416,805306370,416,256
4675,416,805306371,416,283
4675,416,1073741824,416,282
4675,416,1073741825,416,255
4675,416,1073741826,416,137
4675,416,1073741827,416,130
4675,417,1879048192,417,0
4675,417,2147483648,417,359
4675,418,1879048192,418,0
4675,418,2147483648,418,359
4675,419,1879048192,419,0
4675,419,2147483648,419,359
4675,420,1879048192,420,0
4675,420,2147483648,420,359
4675,421,1879048192,421,0
4675,421,2147483648,421,359
4675,422,1879048192,422,0
4675,422,2147483648,422,359
4675,423,1879048192,423,0
4675,423,2147483648,423,359
4675,424,1879048192,424,0
4675,424,2147483648,424,359
4675,425,1879048192,425,0
4675,425,2147483648,425,359
4675,426,1879048192,426,0
4675,426,2147483648,426,359
4675,427,1879048192,427,0
4675,427,2147483648,427,359
4675,428,1879048192,428,0
4675,428,2147483648,428,359
4675,429,1879048192,429,0
4675,429,2147483648,429,359
4675,430,1879048192,430,0
4675,430,2147483648,430,359
4675,431,1879048192,431,0
4675,431,2147483648,431,359
4675,432,1879048192,432,0
4675,432,2147483648,432,359
4675,433,1879048192,433,0
4675,433,2147483648,433,359
4675,434,1879048192,434,0
4675,434,2147483648,434,359
4675,435,1879048192,435,0
4675,435,2147483648,435,359
4675,436,1879048192,436,0
4675,436,2147483648,436,359
4675,437,1879048192,437,0
4675,437,2147483648,437,359
4675,438,1879048192,438,0
4675,438,2147483648,438,359
4675,439,1879048192,439,0
4675,439,2147483648,439,359
4675,440,1879048192,440,0
4675,440,2147483648,440,359
4675,441,1879048192,441,0
4675,441,2147483648,441,359
4675,442,1879048192,442,0
4675,442,2147483648,442,359
4675,443,1879048192,443,0
4675,443,2147483648,443,359
4675,444,1879048192,444,0
4675,444,2147483648,444,359
4675,445,1879048192,445,0
4675,445,2147483648,445,359
4675,446,1879048192,446,0
4675,446,2147483648,446,359
4675,447,1879048192,447,0
4675,447,2147483648,447,359
4675,448,1879048192,448,0
4675,448,2147483648,448,359
4675,449,1879048192,449,0
4675,449,2147483648,449,359
4675,450,1879048192,450,0
4675,450,2147483648,450,359
4675,451,1879048192,451,0
4675,451,2147483648,451,359
4675,452,1879048192,452,0
4675,452,2147483648,452,359
4675,453,1879048192,453,0
4675,453,2147483648,453,359
4675,454,1879048192,454,0
4675,454,2147483648,454,359
4675,455,1879048192,455,0
4675,455,2147483648,455,359
4675,456,1879048192,456,0
4675,456,2147483648,456,359
4675,457,1879048192,457,0
4675,457,2147483648,457,359
4675,458,1879048192,458,0
4675,458,2147483648,458,359
4675,459,1879048192,459,0
4675,459,2147483648,459,359
4675,460,1879048192,460,0
4675,460,2147483648,460,359
4675,461,1879048192,461,0
4675,461,2147483648,461,359
4675,462,1879048192,462,0
4675,462,2147483648,462,359
4675,463,1879048192,463,0
4675,463,2147483648,463,359
4675,464,1879048192,464,0
4675,464,2147483648,464,359
4675,465,1879048192,465,0
4675,465,2147483648,465,359
4675,466,1879048192,466,0
4675,466,2147483648,466,359
4675,467,1879048192,467,0
4675,467,2147483648,467,359
4675,468,1879048192,468,0
4675,468,2147483648,468,359
4675,469,1879048192,469,0
4675,469,2147483648,469,359
4675,470,1879048192,470,0
4675,470,2147483648,470,359
4675,471,1879048192,471,0
4675,471,2147483648,471,359
4675,472,1879048192,472,0
4675,472,2147483648,472,359
4675,473,1879048192,473,0
4675,473,2147483648,473,359
4675,474,1879048192,474,0
4675,474,2147483648,474,359
4675,475,1879048192,475,0
4675,475,2147483648,475,359
4675,476,1879048192,476,0
4675,476,2147483648,476,359
4675,477,1879048192,477,0
4675,477,2147483648,477,359
4675,478,1879048192,478,0
4675,478,2147483648,478,359
4675,479,1879048192,479,0
4675,479,2147483648,479,359
4676,109,268435456,109,0
