Frame,Part of frame,Layer,X,Y
1439,202,536870914,202,347
1439,188,536870915,188,347
1439,189,268435456,189,348
1439,202,268435457,202,348
1439,280,268435458,280,348
1439,294,268435459,294,348
1439,293,536870912,293,348
1439,279,536870913,279,348
1439,201,536870914,201,348
1439,188,536870915,188,348
1439,188,268435456,188,349
1439,202,268435457,202,349
1439,279,268435458,279,349
1439,294,268435459,294,349
1439,293,536870912,293,349
1439,278,536870913,278,349
1439,201,536870914,201,349
1439,187,536870915,187,349
1439,188,268435456,188,350
1439,201,268435457,201,350
1439,279,268435458,279,350
1439,295,268435459,295,350
1439,294,536870912,294,350
1439,278,536870913,278,350
1439,200,536870914,200,350
1439,187,536870915,187,350
1439,187,268435456,187,351
1439,201,268435457,201,351
1439,278,268435458,278,351
1439,295,268435459,295,351
1439,294,536870912,294,351
1439,277,536870913,277,351
1439,200,536870914,200,351
1439,186,536870915,186,351
1439,186,268435456,186,352
1439,200,268435457,200,352
1439,278,268435458,278,352
1439,295,268435459,295,352
1439,294,536870912,294,352
1439,277,536870913,277,352
1439,199,536870914,199,352
1439,185,536870915,185,352
1439,185,268435456,185,353
1439,199,268435457,199,353
1439,278,268435458,278,353
1439,295,268435459,295,353
1439,294,536870912,294,353
1439,277,536870913,277,353
1439,198,536870914,198,353
1439,184,536870915,184,353
1439,184,268435456,184,354
1439,199,268435457,199,354
1439,278,268435458,278,354
1439,296,268435459,296,354
1439,295,536870912,295,354
1439,277,536870913,277,354
1439,198,536870914,198,354
1439,183,536870915,183,354
1439,183,268435456,183,355
1439,199,268435457,199,355
1439,278,268435458,278,355
1439,296,268435459,296,355
1439,295,536870912,295,355
1439,277,536870913,277,355
1439,198,536870914,198,355
1439,182,536870915,182,355
1439,183,268435456,183,356
1439,199,268435457,199,356
1439,278,268435458,278,356
1439,296,268435459,296,356
1439,295,536870912,295,356
1439,277,536870913,277,356
1439,198,536870914,198,356
1439,182,536870915,182,356
1439,182,268435456,182,357
1439,199,268435457,199,357
1439,278,268435458,278,357
1439,296,268435459,296,357
1439,295,536870912,295,357
1439,277,536870913,277,357
1439,198,536870914,198,357
1439,181,536870915,181,357
1439,182,268435456,182,358
1439,199,268435457,199,358
1439,279,268435458,279,358
1439,295,268435459,295,358
1439,294,536870912,294,358
1439,278,536870913,278,358
1439,198,536870914,198,358
1439,181,536870915,181,358
1439,181,268435456,181,359
1439,199,268435457,199,359
1439,280,268435458,280,359
1439,294,268435459,294,359
1439,293,536870912,293,359
1439,279,536870913,279,359
1439,198,536870914,198,359
1439,180,536870915,180,359
1439,0,805306368,0,257
1439,0,805306369,0,261
1439,0,1073741824,0,260
1439,0,1073741825,0,256
1439,1,805306368,1,256
1439,1,805306369,1,261
1439,1,1073741824,1,260
1439,1,1073741825,1,255
1439,2,805306368,2,256
1439,2,805306369,2,261
1439,2,1073741824,2,260
1439,2,1073741825,2,255
1439,3,805306368,3,256
1439,3,805306369,3,262
1439,3,1073741824,3,261
1439,3,1073741825,3,255
1439,4,805306368,4,256
