Frame,Part of frame,Layer,X,Y
2700,106,805306370,106,333
2700,106,1073741824,106,332
2700,106,1073741825,106,326
2700,106,1073741826,106,288
2700,107,805306368,107,289
2700,107,805306369,107,326
2700,107,805306370,107,335
2700,107,1073741824,107,334
2700,107,1073741825,107,325
2700,107,1073741826,107,288
2700,108,805306368,108,289
2700,108,805306369,108,298
2700,108,805306370,108,302
2700,108,805306371,108,324
2700,108,805306372,108,337
2700,108,805306373,108,355
2700,108,1073741824,108,354
2700,108,1073741825,108,336
2700,108,1073741826,108,323
2700,108,1073741827,108,301
2700,108,1073741828,108,297
2700,108,1073741829,108,288
2700,109,805306368,109,290
2700,109,805306369,109,296
2700,109,805306370,109,305
2700,109,805306371,109,322
2700,109,805306372,109,338
2700,109,805306373,109,345
2700,109,805306374,109,347
2700,109,805306375,109,353
2700,109,1073741824,109,352
2700,109,1073741825,109,346
2700,109,1073741826,109,344
2700,109,1073741827,109,337
2700,109,1073741828,109,321
2700,109,1073741829,109,304
2700,109,1073741830,109,295
2700,109,1073741831,109,289
2700,110,805306368,110,291
2700,110,805306369,110,295
2700,110,805306370,110,310
2700,110,805306371,110,320
2700,110,1073741824,110,319
2700,110,1073741825,110,309
2700,110,1073741826,110,294
2700,110,1073741827,110,290
2700,111,805306368,111,291
2700,111,805306369,111,294
2700,111,1073741824,111,293
2700,111,1073741825,111,290
2700,112,805306368,112,291
2700,112,805306369,112,293
2700,112,1073741824,112,292
2700,112,1073741825,112,290
2700,113,1879048192,113,0
2700,113,2147483648,113,359
2700,114,1879048192,114,0
2700,114,2147483648,114,359
2700,115,1879048192,115,0
2700,115,2147483648,115,359
2700,116,1879048192,116,0
2700,116,2147483648,116,359
2700,117,1879048192,117,0
2700,117,2147483648,117,359
2700,118,1879048192,118,0
2700,118,2147483648,118,359
2700,119,1879048192,119,0
2700,119,2147483648,119,359
2700,120,1879048192,120,0
2700,120,2147483648,120,359
2700,121,1879048192,121,0
2700,121,2147483648,121,359
2700,122,1879048192,122,0
2700,122,2147483648,122,359
2700,123,1879048192,123,0
2700,123,2147483648,123,359
2700,124,1879048192,124,0
2700,124,2147483648,124,359
2700,125,1879048192,125,0
2700,125,2147483648,125,359
2700,126,1879048192,126,0
2700,126,2147483648,126,359
2700,127,1879048192,127,0
2700,127,2147483648,127,359
2700,128,1879048192,128,0
2700,128,2147483648,128,359
2700,129,1879048192,129,0
2700,129,2147483648,129,359
2700,130,1879048192,130,0
2700,130,2147483648,130,359
2700,131,1879048192,131,0
2700,131,2147483648,131,359
2700,132,1879048192,132,0
2700,132,2147483648,132,359
2700,133,1879048192,133,0
2700,133,2147483648,133,359
2700,134,1879048192,134,0
2700,134,2147483648,134,359
2700,135,1879048192,135,0
2700,135,2147483648,135,359
2700,136,1879048192,136,0
2700,136,2147483648,136,359
2700,137,1879048192,137,0
2700,137,2147483648,137,359
2700,138,1879048192,138,0
