Frame,Part of frame,Layer,X,Y
1274,63,1073741824,63,204
1274,63,1073741825,63,198
1274,63,1073741826,63,189
1274,63,1073741827,63,166
1274,63,1073741828,63,162
1274,63,1073741829,63,150
1274,64,805306368,64,152
1274,64,805306369,64,164
1274,64,805306370,64,167
1274,64,805306371,64,191
1274,64,805306372,64,198
1274,64,805306373,64,205
1274,64,1073741824,64,204
1274,64,1073741825,64,197
1274,64,1073741826,64,190
1274,64,1073741827,64,166
1274,64,1073741828,64,163
1274,64,1073741829,64,151
1274,65,805306368,65,153
1274,65,805306369,65,164
1274,65,805306370,65,166
1274,65,805306371,65,191
1274,65,805306372,65,198
1274,65,805306373,65,205
1274,65,1073741824,65,204
1274,65,1073741825,65,197
1274,65,1073741826,65,190
1274,65,1073741827,65,165
1274,65,1073741828,65,163
1274,65,1073741829,65,152
1274,66,805306368,66,153
1274,66,805306369,66,165
1274,66,805306370,66,166
1274,66,805306371,66,191
1274,66,805306372,66,198
1274,66,805306373,66,205
1274,66,1073741824,66,204
1274,66,1073741825,66,197
1274,66,1073741826,66,190
1274,66,1073741827,66,165
1274,66,1073741828,66,164
1274,66,1073741829,66,152
1274,67,805306368,67,154
1274,67,805306369,67,190
1274,67,805306370,67,197
1274,67,805306371,67,205
1274,67,1073741824,67,204
1274,67,1073741825,67,196
1274,67,1073741826,67,189
1274,67,1073741827,67,153
1274,68,805306368,68,154
1274,68,805306369,68,190
1274,68,805306370,68,197
1274,68,805306371,68,206
1274,68,1073741824,68,205
1274,68,1073741825,68,196
1274,68,1073741826,68,189
1274,68,1073741827,68,153
1274,69,805306368,69,155
1274,69,805306369,69,190
1274,69,805306370,69,197
1274,69,805306371,69,206
1274,69,1073741824,69,205
1274,69,1073741825,69,196
1274,69,1073741826,69,189
1274,69,1073741827,69,154
1274,70,805306368,70,155
1274,70,805306369,70,190
1274,70,805306370,70,196
1274,70,805306371,70,206
1274,70,1073741824,70,205
1274,70,1073741825,70,195
1274,70,1073741826,70,189
1274,70,1073741827,70,154
1274,71,805306368,71,156
1274,71,805306369,71,190
1274,71,805306370,71,196
1274,71,805306371,71,206
1274,71,1073741824,71,205
1274,71,1073741825,71,195
1274,71,1073741826,71,189
1274,71,1073741827,71,155
1274,72,805306368,72,156
1274,72,805306369,72,190
1274,72,805306370,72,196
1274,72,805306371,72,206
1274,72,1073741824,72,205
1274,72,1073741825,72,195
1274,72,1073741826,72,189
1274,72,1073741827,72,155
1274,73,805306368,73,156
1274,73,805306369,73,190
1274,73,805306370,73,195
1274,73,805306371,73,206
1274,73,1073741824,73,205
1274,73,1073741825,73,194
1274,73,1073741826,73,189
1274,73,1073741827,73,155
1274,74,805306368,74,157
1274,74,805306369,74,189
1274,74,805306370,74,195
1274,74,805306371,74,206
1274,74,1073741824,74,205
1274,74,1073741825,74,194
1274,74,1073741826,74,188
1274,74,1073741827,74,156
1274,75,805306368,75,157
1274,75,805306369,75,189
1274,75,805306370,75,195
1274,75,805306371,75,206
1274,75,1073741824,75,205
1274,75,1073741825,75,194
1274,75,1073741826,75,188
1274,75,1073741827,75,156
1274,76,805306368,76,158
1274,76,805306369,76,188
1274,76,805306370,76,194
1274,76,805306371,76,206
1274,76,1073741824,76,205
1274,76,1073741825,76,193
1274,76,1073741826,76,187
1274,76,1073741827,76,157
1274,77,805306368,77,158
1274,77,805306369,77,188
1274,77,805306370,77,194
1274,77,805306371,77,206
1274,77,1073741824,77,205
1274,77,1073741825,77,193
1274,77,1073741826,77,187
1274,77,1073741827,77,157
1274,78,805306368,78,159
1274,78,805306369,78,187
1274,78,805306370,78,193
1274,78,805306371,78,206
1274,78,1073741824,78,205
1274,78,1073741825,78,192
1274,78,1073741826,78,186
1274,78,1073741827,78,158
1274,79,805306368,79,159
1274,79,805306369,79,187
1274,79,805306370,79,193
1274,79,805306371,79,206
1274,79,1073741824,79,205
1274,79,1073741825,79,192
1274,79,1073741826,79,186
1274,79,1073741827,79,158
1274,80,805306368,80,159
1274,80,805306369,80,186
1274,80,805306370,80,193
1274,80,805306371,80,206
1274,80,1073741824,80,205
1274,80,1073741825,80,192
1274,80,1073741826,80,185
1274,80,1073741827,80,158
1274,81,805306368,81,160
1274,81,805306369,81,186
1274,81,805306370,81,192
1274,81,805306371,81,206
1274,81,1073741824,81,205
1274,81,1073741825,81,191
1274,81,1073741826,81,185
1274,81,1073741827,81,159
1274,82,805306368,82,160
1274,82,805306369,82,185
1274,82,805306370,82,192
1274,82,805306371,82,207
1274,82,1073741824,82,206
1274,82,1073741825,82,191
1274,82,1073741826,82,184
1274,82,1073741827,82,159
1274,83,805306368,83,161
1274,83,805306369,83,184
1274,83,805306370,83,191
1274,83,805306371,83,207
1274,83,1073741824,83,206
1274,83,1073741825,83,190
1274,83,1073741826,83,183
1274,83,1073741827,83,160
1274,84,805306368,84,161
1274,84,805306369,84,183
1274,84,805306370,84,191
1274,84,805306371,84,207
1274,84,1073741824,84,206
1274,84,1073741825,84,190
1274,84,1073741826,84,182
1274,84,1073741827,84,160
1274,85,805306368,85,162
1274,85,805306369,85,182
1274,85,805306370,85,191
1274,85,805306371,85,207
1274,85,1073741824,85,206
1274,85,1073741825,85,190
1274,85,1073741826,85,181
1274,85,1073741827,85,161
1274,86,805306368,86,162
1274,86,805306369,86,181
1274,86,805306370,86,190
1274,86,805306371,86,207
1274,86,1073741824,86,206
1274,86,1073741825,86,189
1274,86,1073741826,86,180
1274,86,1073741827,86,161
1274,87,805306368,87,163
1274,87,805306369,87,180
1274,87,805306370,87,190
1274,87,805306371,87,207
1274,87,1073741824,87,206
1274,87,1073741825,87,189
1274,87,1073741826,87,179
1274,87,1073741827,87,162
1274,88,805306368,88,163
1274,88,805306369,88,180
1274,88,805306370,88,190
1274,88,805306371,88,207
1274,88,1073741824,88,206
1274,88,1073741825,88,189
1274,88,1073741826,88,179
1274,88,1073741827,88,162
1274,89,805306368,89,163
1274,89,805306369,89,179
1274,89,805306370,89,189
1274,89,805306371,89,207
1274,89,1073741824,89,206
1274,89,1073741825,89,188
1274,89,1073741826,89,178
1274,89,1073741827,89,162
1274,90,805306368,90,164
1274,90,805306369,90,178
1274,90,805306370,90,189
1274,90,805306371,90,207
1274,90,1073741824,90,206
1274,90,1073741825,90,188
1274,90,1073741826,90,177
1274,90,1073741827,90,163
1274,91,805306368,91,164
1274,91,805306369,91,176
1274,91,805306370,91,189
1274,91,805306371,91,207
1274,91,1073741824,91,206
1274,91,1073741825,91,188
1274,91,1073741826,91,175
1274,91,1073741827,91,163
1274,92,805306368,92,165
1274,92,805306369,92,175
1274,92,805306370,92,188
1274,92,805306371,92,207
1274,92,1073741824,92,206
1274,92,1073741825,92,187
1274,92,1073741826,92,174
1274,92,1073741827,92,164
1274,93,805306368,93,165
1274,93,805306369,93,175
1274,93,805306370,93,188
1274,93,805306371,93,207
1274,93,1073741824,93,206
1274,93,1073741825,93,187
1274,93,1073741826,93,174
1274,93,1073741827,93,164
1274,94,805306368,94,166
1274,94,805306369,94,176
1274,94,805306370,94,188
1274,94,805306371,94,208
1274,94,1073741824,94,207
1274,94,1073741825,94,187
1274,94,1073741826,94,175
1274,94,1073741827,94,165
1274,95,805306368,95,166
1274,95,805306369,95,176
1274,95,805306370,95,187
1274,95,805306371,95,208
1274,95,1073741824,95,207
1274,95,1073741825,95,186
1274,95,1073741826,95,175
1274,95,1073741827,95,165
1274,96,805306368,96,167
1274,96,805306369,96,176
1274,96,805306370,96,187
1274,96,805306371,96,208
1274,96,1073741824,96,207
1274,96,1073741825,96,186
1274,96,1073741826,96,175
1274,96,1073741827,96,166
1274,97,805306368,97,167
1274,97,805306369,97,177
1274,97,805306370,97,186
1274,97,805306371,97,208
1274,97,1073741824,97,207
1274,97,1073741825,97,185
1274,97,1073741826,97,176
1274,97,1073741827,97,166
1274,98,805306368,98,168
1274,98,805306369,98,177
