Frame,Part of frame,Layer,X,Y
3895,93,1073741824,93,287
3895,93,1073741825,93,186
3895,94,805306368,94,187
3895,94,805306369,94,287
3895,94,1073741824,94,286
3895,94,1073741825,94,186
3895,95,805306368,95,188
3895,95,805306369,95,287
3895,95,1073741824,95,286
3895,95,1073741825,95,187
3895,96,805306368,96,187
3895,96,805306369,96,286
3895,96,1073741824,96,285
3895,96,1073741825,96,186
3895,97,805306368,97,187
3895,97,805306369,97,286
3895,97,1073741824,97,285
3895,97,1073741825,97,186
3895,98,805306368,98,186
3895,98,805306369,98,285
3895,98,1073741824,98,284
3895,98,1073741825,98,185
3895,99,805306368,99,186
3895,99,805306369,99,285
3895,99,1073741824,99,284
3895,99,1073741825,99,185
3895,100,805306368,100,184
3895,100,805306369,100,284
3895,100,1073741824,100,283
3895,100,1073741825,100,183
3895,101,805306368,101,183
3895,101,805306369,101,284
3895,101,1073741824,101,283
3895,101,1073741825,101,182
3895,102,805306368,102,180
3895,102,805306369,102,283
3895,102,1073741824,102,282
3895,102,1073741825,102,179
3895,103,805306368,103,179
3895,103,805306369,103,282
3895,103,1073741824,103,281
3895,103,1073741825,103,178
3895,104,805306368,104,177
3895,104,805306369,104,281
3895,104,1073741824,104,280
3895,104,1073741825,104,176
3895,105,805306368,105,176
3895,105,805306369,105,281
3895,105,1073741824,105,280
3895,105,1073741825,105,175
3895,106,805306368,106,175
3895,106,805306369,106,280
3895,106,1073741824,106,279
3895,106,1073741825,106,174
3895,107,805306368,107,173
3895,107,805306369,107,279
3895,107,1073741824,107,278
3895,107,1073741825,107,172
3895,108,805306368,108,173
3895,108,805306369,108,279
3895,108,1073741824,108,278
3895,108,1073741825,108,172
3895,109,805306368,109,172
3895,109,805306369,109,278
3895,109,1073741824,109,277
3895,109,1073741825,109,171
3895,110,805306368,110,171
3895,110,805306369,110,277
3895,110,1073741824,110,276
3895,110,1073741825,110,170
3895,111,805306368,111,170
3895,111,805306369,111,276
3895,111,1073741824,111,275
3895,111,1073741825,111,169
3895,112,805306368,112,169
3895,112,805306369,112,275
3895,112,1073741824,112,274
3895,112,1073741825,112,168
3895,113,805306368,113,169
3895,113,805306369,113,274
3895,113,1073741824,113,273
3895,113,1073741825,113,168
3895,114,805306368,114,168
3895,114,805306369,114,274
3895,114,1073741824,114,273
3895,114,1073741825,114,167
3895,115,805306368,115,168
3895,115,805306369,115,272
3895,115,1073741824,115,271
3895,115,1073741825,115,167
3895,116,805306368,116,167
3895,116,805306369,116,271
3895,116,1073741824,116,270
3895,116,1073741825,116,166
3895,117,805306368,117,167
3895,117,805306369,117,270
3895,117,1073741824,117,269
3895,117,1073741825,117,166
3895,118,805306368,118,167
3895,118,805306369,118,274
3895,118,1073741824,118,273
3895,118,1073741825,118,166
3895,119,805306368,119,166
3895,119,805306369,119,276
3895,119,1073741824,119,275
3895,119,1073741825,119,165
3895,120,805306368,120,166
3895,120,805306369,120,277
3895,120,1073741824,120,276
3895,120,1073741825,120,165
3895,121,805306368,121,165
3895,121,805306369,121,278
3895,121,805306370,121,279
3895,121,805306371,121,280
3895,121,805306372,121,281
3895,121,805306373,121,282
3895,121,805306374,121,283
3895,121,805306375,121,285
3895,121,1073741824,121,284
3895,121,1073741825,121,282
3895,121,1073741826,121,281
3895,121,1073741827,121,280
3895,121,1073741828,121,279
3895,121,1073741829,121,278
3895,121,1073741830,121,277
3895,121,1073741831,121,164
3895,122,805306368,122,165
3895,122,805306369,122,286
3895,122,1073741824,122,285
3895,122,1073741825,122,164
3895,123,805306368,123,165
3895,123,805306369,123,287
3895,123,1073741824,123,286
3895,123,1073741825,123,164
3895,124,805306368,124,165
3895,124,805306369,124,288
3895,124,1073741824,124,287
3895,124,1073741825,124,164
3895,125,805306368,125,164
3895,125,805306369,125,288
3895,125,1073741824,125,287
3895,125,1073741825,125,163
3895,126,805306368,126,164
3895,126,805306369,126,288
3895,126,1073741824,126,287
3895,126,1073741825,126,163
3895,127,805306368,127,164
3895,127,805306369,127,287
3895,127,1073741824,127,286
3895,127,1073741825,127,163
3895,128,805306368,128,164
3895,128,805306369,128,279
3895,128,805306370,128,293
3895,128,805306371,128,294
3895,128,1073741824,128,293
3895,128,1073741825,128,292
3895,128,1073741826,128,278
3895,128,1073741827,128,163
3895,129,805306368,129,164
3895,129,805306369,129,278
3895,129,805306370,129,291
3895,129,805306371,129,294
3895,129,1073741824,129,293
3895,129,1073741825,129,290
3895,129,1073741826,129,277
3895,129,1073741827,129,163
3895,130,805306368,130,164
3895,130,805306369,130,278
3895,130,805306370,130,290
3895,130,805306371,130,293
3895,130,1073741824,130,292
3895,130,1073741825,130,289
3895,130,1073741826,130,277
3895,130,1073741827,130,163
3895,131,805306368,131,164
3895,131,805306369,131,278
3895,131,805306370,131,288
3895,131,805306371,131,292
3895,131,1073741824,131,291
3895,131,1073741825,131,287
3895,131,1073741826,131,277
3895,131,1073741827,131,163
3895,132,805306368,132,164
3895,132,805306369,132,278
3895,132,805306370,132,286
3895,132,805306371,132,292
3895,132,1073741824,132,291
3895,132,1073741825,132,285
3895,132,1073741826,132,277
3895,132,1073741827,132,163
3895,133,805306368,133,164
3895,133,805306369,133,281
3895,133,805306370,133,285
3895,133,805306371,133,291
3895,133,1073741824,133,290
3895,133,1073741825,133,284
3895,133,1073741826,133,280
3895,133,1073741827,133,163
3895,134,805306368,134,164
3895,134,805306369,134,281
3895,134,805306370,134,283
3895,134,805306371,134,290
3895,134,1073741824,134,289
3895,134,1073741825,134,282
3895,134,1073741826,134,280
3895,134,1073741827,134,163
3895,135,805306368,135,164
3895,135,805306369,135,290
3895,135,1073741824,135,289
3895,135,1073741825,135,163
3895,136,805306368,136,164
3895,136,805306369,136,290
3895,136,1073741824,136,289
3895,136,1073741825,136,163
3895,137,805306368,137,164
3895,137,805306369,137,290
3895,137,805306370,137,292
3895,137,805306371,137,300
3895,137,1073741824,137,299
3895,137,1073741825,137,291
3895,137,1073741826,137,289
3895,137,1073741827,137,163
3895,138,805306368,138,164
3895,138,805306369,138,305
3895,138,1073741824,138,304
3895,138,1073741825,138,163
3895,139,805306368,139,164
3895,139,805306369,139,309
3895,139,1073741824,139,308
3895,139,1073741825,139,163
3895,140,805306368,140,165
3895,140,805306369,140,311
3895,140,1073741824,140,310
3895,140,1073741825,140,164
3895,141,805306368,141,165
3895,141,805306369,141,297
3895,141,805306370,141,299
3895,141,805306371,141,311
3895,141,1073741824,141,310
3895,141,1073741825,141,298
3895,141,1073741826,141,296
3895,141,1073741827,141,164
3895,142,805306368,142,165
3895,142,805306369,142,297
3895,142,805306370,142,304
3895,142,805306371,142,312
3895,142,1073741824,142,311
3895,142,1073741825,142,303
3895,142,1073741826,142,296
3895,142,1073741827,142,164
3895,143,805306368,143,166
3895,143,805306369,143,242
3895,143,805306370,143,245
3895,143,805306371,143,297
3895,143,805306372,143,306
3895,143,805306373,143,315
3895,143,805306374,143,324
3895,143,805306375,143,331
3895,143,1073741824,143,330
3895,143,1073741825,143,323
3895,143,1073741826,143,314
3895,143,1073741827,143,305
3895,143,1073741828,143,296
3895,143,1073741829,143,244
3895,143,1073741830,143,241
3895,143,1073741831,143,165
3895,144,805306368,144,133
3895,144,805306369,144,135
3895,144,805306370,144,166
3895,144,805306371,144,241
3895,144,805306372,144,247
3895,144,805306373,144,296
3895,144,805306374,144,306
3895,144,805306375,144,320
3895,144,805306376,144,323
3895,144,805306377,144,337
3895,144,1073741824,144,336
3895,144,1073741825,144,322
3895,144,1073741826,144,319
3895,144,1073741827,144,305
3895,144,1073741828,144,295
3895,144,1073741829,144,246
3895,144,1073741830,144,240
3895,144,1073741831,144,165
3895,144,1073741832,144,134
3895,144,1073741833,144,132
3895,145,805306368,145,131
3895,145,805306369,145,134
3895,145,805306370,145,166
3895,145,805306371,145,241
3895,145,805306372,145,248
3895,145,805306373,145,296
3895,145,805306374,145,305
3895,145,805306375,145,341
3895,145,1073741824,145,340
3895,145,1073741825,145,304
3895,145,1073741826,145,295
3895,145,1073741827,145,247
3895,145,1073741828,145,240
3895,145,1073741829,145,165
3895,145,1073741830,145,133
3895,145,1073741831,145,130
3895,146,805306368,146,128
3895,146,805306369,146,133
3895,146,805306370,146,134
3895,146,805306371,146,143
3895,146,805306372,146,167
3895,146,805306373,146,241
3895,146,805306374,146,249
3895,146,805306375,146,297
