Frame,Part of frame,Layer,X,Y
2272,431,805306372,431,217
2272,431,805306373,431,328
2272,431,1073741824,431,327
2272,431,1073741825,431,216
2272,431,1073741826,431,200
2272,431,1073741827,431,102
2272,431,1073741828,431,48
2272,431,1073741829,431,38
2272,432,805306368,432,38
2272,432,805306369,432,47
2272,432,805306370,432,105
2272,432,805306371,432,200
2272,432,805306372,432,218
2272,432,805306373,432,327
2272,432,1073741824,432,326
2272,432,1073741825,432,217
2272,432,1073741826,432,199
2272,432,1073741827,432,104
2272,432,1073741828,432,46
2272,432,1073741829,432,37
2272,433,805306368,433,37
2272,433,805306369,433,46
2272,433,805306370,433,107
2272,433,805306371,433,200
2272,433,805306372,433,220
2272,433,805306373,433,325
2272,433,1073741824,433,324
2272,433,1073741825,433,219
2272,433,1073741826,433,199
2272,433,1073741827,433,106
2272,433,1073741828,433,45
2272,433,1073741829,433,36
2272,434,805306368,434,37
2272,434,805306369,434,45
2272,434,805306370,434,109
2272,434,805306371,434,199
2272,434,805306372,434,222
2272,434,805306373,434,324
2272,434,1073741824,434,323
2272,434,1073741825,434,221
2272,434,1073741826,434,198
2272,434,1073741827,434,108
2272,434,1073741828,434,44
2272,434,1073741829,434,36
2272,435,805306368,435,35
2272,435,805306369,435,44
2272,435,805306370,435,111
2272,435,805306371,435,198
2272,435,805306372,435,223
2272,435,805306373,435,323
2272,435,1073741824,435,322
2272,435,1073741825,435,222
2272,435,1073741826,435,197
2272,435,1073741827,435,110
2272,435,1073741828,435,43
2272,435,1073741829,435,34
2272,436,805306368,436,32
2272,436,805306369,436,42
2272,436,805306370,436,113
2272,436,805306371,436,197
2272,436,805306372,436,225
2272,436,805306373,436,322
2272,436,1073741824,436,321
2272,436,1073741825,436,224
2272,436,1073741826,436,196
2272,436,1073741827,436,112
2272,436,1073741828,436,41
2272,436,1073741829,436,31
2272,437,805306368,437,32
2272,437,805306369,437,41
2272,437,805306370,437,115
2272,437,805306371,437,197
2272,437,805306372,437,226
2272,437,805306373,437,322
2272,437,1073741824,437,321
2272,437,1073741825,437,225
2272,437,1073741826,437,196
2272,437,1073741827,437,114
2272,437,1073741828,437,40
2272,437,1073741829,437,31
