Frame,Part of frame,Layer,X,Y
2061,194,268435456,194,210
2061,307,268435457,307,210
2061,306,536870912,306,210
2061,193,536870913,193,210
2061,194,268435456,194,211
2061,307,268435457,307,211
2061,306,536870912,306,211
2061,193,536870913,193,211
2061,195,268435456,195,212
2061,307,268435457,307,212
2061,306,536870912,306,212
2061,194,536870913,194,212
2061,195,268435456,195,213
2061,307,268435457,307,213
2061,306,536870912,306,213
2061,194,536870913,194,213
2061,195,268435456,195,214
2061,307,268435457,307,214
2061,306,536870912,306,214
2061,194,536870913,194,214
2061,196,268435456,196,215
2061,307,268435457,307,215
2061,306,536870912,306,215
2061,195,536870913,195,215
2061,196,268435456,196,216
2061,307,268435457,307,216
2061,306,536870912,306,216
2061,195,536870913,195,216
2061,197,268435456,197,217
2061,307,268435457,307,217
2061,306,536870912,306,217
2061,196,536870913,196,217
2061,197,268435456,197,218
2061,307,268435457,307,218
2061,306,536870912,306,218
2061,196,536870913,196,218
2061,197,268435456,197,219
2061,306,268435457,306,219
2061,305,536870912,305,219
2061,196,536870913,196,219
2061,197,268435456,197,220
2061,306,268435457,306,220
2061,305,536870912,305,220
2061,196,536870913,196,220
2061,197,268435456,197,221
2061,306,268435457,306,221
2061,305,536870912,305,221
2061,196,536870913,196,221
2061,197,268435456,197,222
2061,306,268435457,306,222
2061,305,536870912,305,222
2061,196,536870913,196,222
2061,197,268435456,197,223
2061,306,268435457,306,223
2061,305,536870912,305,223
2061,196,536870913,196,223
2061,197,268435456,197,224
2061,306,268435457,306,224
2061,305,536870912,305,224
2061,196,536870913,196,224
2061,197,268435456,197,225
2061,306,268435457,306,225
2061,305,536870912,305,225
2061,196,536870913,196,225
2061,197,268435456,197,226
2061,305,268435457,305,226
2061,304,536870912,304,226
2061,196,536870913,196,226
2061,197,268435456,197,227
2061,305,268435457,305,227
2061,304,536870912,304,227
2061,196,536870913,196,227
2061,196,268435456,196,228
2061,305,268435457,305,228
2061,304,536870912,304,228
2061,195,536870913,195,228
2061,196,268435456,196,229
2061,305,268435457,305,229
2061,304,536870912,304,229
2061,195,536870913,195,229
2061,194,268435456,194,230
2061,304,268435457,304,230
2061,303,536870912,303,230
2061,193,536870913,193,230
2061,192,268435456,192,231
2061,304,268435457,304,231
2061,303,536870912,303,231
2061,191,536870913,191,231
2061,190,268435456,190,232
2061,304,268435457,304,232
2061,303,536870912,303,232
2061,189,536870913,189,232
2061,187,268435456,187,233
2061,303,268435457,303,233
2061,302,536870912,302,233
