Frame,Part of frame,Layer,X,Y
3211,222,1073741824,222,327
3211,222,1073741825,222,313
3211,222,1073741826,222,299
3211,222,1073741827,222,207
3211,222,1073741828,222,183
3211,222,1073741829,222,164
3211,222,1073741830,222,129
3211,222,1073741831,222,113
3211,223,805306368,223,116
3211,223,805306369,223,128
3211,223,805306370,223,167
3211,223,805306371,223,180
3211,223,805306372,223,211
3211,223,805306373,223,299
3211,223,805306374,223,314
3211,223,805306375,223,328
3211,223,1073741824,223,327
3211,223,1073741825,223,313
3211,223,1073741826,223,298
3211,223,1073741827,223,210
3211,223,1073741828,223,179
3211,223,1073741829,223,166
3211,223,1073741830,223,127
3211,223,1073741831,223,115
3211,224,805306368,224,117
3211,224,805306369,224,124
3211,224,805306370,224,170
3211,224,805306371,224,177
3211,224,805306372,224,216
3211,224,805306373,224,299
3211,224,805306374,224,315
3211,224,805306375,224,327
3211,224,1073741824,224,326
3211,224,1073741825,224,314
3211,224,1073741826,224,298
3211,224,1073741827,224,215
3211,224,1073741828,224,176
3211,224,1073741829,224,169
3211,224,1073741830,224,123
3211,224,1073741831,224,116
3211,225,805306368,225,221
3211,225,805306369,225,298
3211,225,805306370,225,315
3211,225,805306371,225,327
3211,225,1073741824,225,326
3211,225,1073741825,225,314
3211,225,1073741826,225,297
3211,225,1073741827,225,220
3211,226,805306368,226,225
3211,226,805306369,226,298
3211,226,805306370,226,315
3211,226,805306371,226,326
3211,226,1073741824,226,325
3211,226,1073741825,226,314
3211,226,1073741826,226,297
3211,226,1073741827,226,224
3211,227,805306368,227,232
3211,227,805306369,227,297
3211,227,805306370,227,316
3211,227,805306371,227,325
3211,227,1073741824,227,324
3211,227,1073741825,227,315
3211,227,1073741826,227,296
3211,227,1073741827,227,231
3211,228,805306368,228,244
3211,228,805306369,228,297
3211,228,805306370,228,316
3211,228,805306371,228,324
3211,228,1073741824,228,323
3211,228,1073741825,228,315
3211,228,1073741826,228,296
3211,228,1073741827,228,243
3211,229,805306368,229,257
3211,229,805306369,229,296
3211,229,805306370,229,317
3211,229,805306371,229,323
3211,229,1073741824,229,322
3211,229,1073741825,229,316
3211,229,1073741826,229,295
3211,229,1073741827,229,256
3211,230,805306368,230,269
3211,230,805306369,230,296
3211,230,805306370,230,317
3211,230,805306371,230,321
3211,230,1073741824,230,320
3211,230,1073741825,230,316
3211,230,1073741826,230,295
3211,230,1073741827,230,268
3211,231,805306368,231,278
3211,231,805306369,231,295
3211,231,1073741824,231,294
3211,231,1073741825,231,277
3211,232,805306368,232,286
3211,232,805306369,232,289
3211,232,1073741824,232,288
3211,232,1073741825,232,285
3211,233,1879048192,233,0
3211,233,2147483648,233,359
3211,234,1879048192,234,0
3211,234,2147483648,234,359
3211,235,1879048192,235,0
3211,235,2147483648,235,359
3211,236,1879048192,236,0
3211,236,2147483648,236,359
3211,237,1879048192,237,0
3211,237,2147483648,237,359
3211,238,1879048192,238,0
3211,238,2147483648,238,359
3211,239,1879048192,239,0
3211,239,2147483648,239,359
3211,240,1879048192,240,0
3211,240,2147483648,240,359
3211,241,1879048192,241,0
3211,241,2147483648,241,359
3211,242,1879048192,242,0
3211,242,2147483648,242,359
3211,243,1879048192,243,0
3211,243,2147483648,243,359
3211,244,1879048192,244,0
3211,244,2147483648,244,359
3211,245,1879048192,245,0
3211,245,2147483648,245,359
3211,246,1879048192,246,0
3211,246,2147483648,246,359
3211,247,1879048192,247,0
3211,247,2147483648,247,359
3211,248,1879048192,248,0
3211,248,2147483648,248,359
3211,249,1879048192,249,0
3211,249,2147483648,249,359
3211,250,1879048192,250,0
3211,250,2147483648,250,359
3211,251,1879048192,251,0
3211,251,2147483648,251,359
3211,252,1879048192,252,0
3211,252,2147483648,252,359
3211,253,1879048192,253,0
3211,253,2147483648,253,359
3211,254,1879048192,254,0
3211,254,2147483648,254,359
3211,255,1879048192,255,0
3211,255,2147483648,255,359
3211,256,1879048192,256,0
3211,256,2147483648,256,359
3211,257,1879048192,257,0
3211,257,2147483648,257,359
3211,258,1879048192,258,0
3211,258,2147483648,258,359
3211,259,1879048192,259,0
3211,259,2147483648,259,359
3211,260,1879048192,260,0
3211,260,2147483648,260,359
3211,261,1879048192,261,0
3211,261,2147483648,261,359
3211,262,1879048192,262,0
3211,262,2147483648,262,359
3211,263,1879048192,263,0
3211,263,2147483648,263,359
3211,264,1879048192,264,0
3211,264,2147483648,264,359
3211,265,1879048192,265,0
3211,265,2147483648,265,359
3211,266,1879048192,266,0
3211,266,2147483648,266,359
3211,267,1879048192,267,0
3211,267,2147483648,267,359
3211,268,1879048192,268,0
3211,268,2147483648,268,359
3211,269,1879048192,269,0
3211,269,2147483648,269,359
3211,270,1879048192,270,0
3211,270,2147483648,270,359
3211,271,1879048192,271,0
3211,271,2147483648,271,359
3211,272,1879048192,272,0
3211,272,2147483648,272,359
3211,273,1879048192,273,0
3211,273,2147483648,273,359
3211,274,1879048192,274,0
3211,274,2147483648,274,359
3211,275,1879048192,275,0
3211,275,2147483648,275,359
3211,276,1879048192,276,0
3211,276,2147483648,276,359
3211,277,1879048192,277,0
3211,277,2147483648,277,359
3211,278,1879048192,278,0
3211,278,2147483648,278,359
3211,279,1879048192,279,0
3211,279,2147483648,279,359
3211,280,1879048192,280,0
3211,280,2147483648,280,359
3211,281,1879048192,281,0
3211,281,2147483648,281,359
3211,282,1879048192,282,0
3211,282,2147483648,282,359
3211,283,1879048192,283,0
3211,283,2147483648,283,359
3211,284,1879048192,284,0
3211,284,2147483648,284,359
3211,285,1879048192,285,0
3211,285,2147483648,285,359
3211,286,1879048192,286,0
3211,286,2147483648,286,359
3211,287,1879048192,287,0
3211,287,2147483648,287,359
3211,288,1879048192,288,0
3211,288,2147483648,288,359
3211,289,1879048192,289,0
3211,289,2147483648,289,359
3211,290,1879048192,290,0
3211,290,2147483648,290,359
3211,291,1879048192,291,0
3211,291,2147483648,291,359
3211,292,1879048192,292,0
3211,292,2147483648,292,359
3211,293,1879048192,293,0
3211,293,2147483648,293,359
3211,294,1879048192,294,0
3211,294,2147483648,294,359
3211,295,1879048192,295,0
3211,295,2147483648,295,359
3211,296,1879048192,296,0
3211,296,2147483648,296,359
3211,297,1879048192,297,0
3211,297,2147483648,297,359
3211,298,1879048192,298,0
3211,298,2147483648,298,359
3211,299,1879048192,299,0
3211,299,2147483648,299,359
3211,300,1879048192,300,0
3211,300,2147483648,300,359
3211,301,1879048192,301,0
3211,301,2147483648,301,359
3211,302,1879048192,302,0
3211,302,2147483648,302,359
3211,303,1879048192,303,0
3211,303,2147483648,303,359
3211,304,1879048192,304,0
3211,304,2147483648,304,359
3211,305,1879048192,305,0
3211,305,2147483648,305,359
3211,306,1879048192,306,0
3211,306,2147483648,306,359
3211,307,1879048192,307,0
3211,307,2147483648,307,359
3211,308,1879048192,308,0
3211,308,2147483648,308,359
3211,309,1879048192,309,0
3211,309,2147483648,309,359
3211,310,1879048192,310,0
3211,310,2147483648,310,359
3211,311,1879048192,311,0
3211,311,2147483648,311,359
3211,312,1879048192,312,0
3211,312,2147483648,312,359
3211,313,1879048192,313,0
3211,313,2147483648,313,359
3211,314,1879048192,314,0
3211,314,2147483648,314,359
3211,315,1879048192,315,0
3211,315,2147483648,315,359
3211,316,1879048192,316,0
3211,316,2147483648,316,359
3211,317,1879048192,317,0
3211,317,2147483648,317,359
3211,318,1879048192,318,0
3211,318,2147483648,318,359
3211,319,1879048192,319,0
3211,319,2147483648,319,359
3211,320,1879048192,320,0
3211,320,2147483648,320,359
3211,321,1879048192,321,0
3211,321,2147483648,321,359
3211,322,1879048192,322,0
3211,322,2147483648,322,359
3211,323,1879048192,323,0
3211,323,2147483648,323,359
3211,324,1879048192,324,0
3211,324,2147483648,324,359
3211,325,1879048192,325,0
3211,325,2147483648,325,359
3211,326,1879048192,326,0
3211,326,2147483648,326,359
3211,327,1879048192,327,0
3211,327,2147483648,327,359
3211,328,1879048192,328,0
3211,328,2147483648,328,359
3211,329,1879048192,329,0
3211,329,2147483648,329,359
3211,330,1879048192,330,0
3211,330,2147483648,330,359
3211,331,1879048192,331,0
3211,331,2147483648,331,359
3211,332,1879048192,332,0
3211,332,2147483648,332,359
3211,333,1879048192,333,0
3211,333,2147483648,333,359
3211,334,1879048192,334,0
3211,334,2147483648,334,359
3211,335,1879048192,335,0
3211,335,2147483648,335,359
3211,336,1879048192,336,0
3211,336,2147483648,336,359
3211,337,1879048192,337,0
3211,337,2147483648,337,359
3211,338,1879048192,338,0
3211,338,2147483648,338,359
3211,339,1879048192,339,0
3211,339,2147483648,339,359
3211,340,1879048192,340,0
3211,340,2147483648,340,359
3211,341,1879048192,341,0
3211,341,2147483648,341,359
3211,342,1879048192,342,0
3211,342,2147483648,342,359
3211,343,1879048192,343,0
3211,343,2147483648,343,359
3211,344,1879048192,344,0
3211,344,2147483648,344,359
3211,345,1879048192,345,0
3211,345,2147483648,345,359
3211,346,1879048192,346,0
3211,346,2147483648,346,359
3211,347,1879048192,347,0
3211,347,2147483648,347,359
3211,348,1879048192,348,0
3211,348,2147483648,348,359
3211,349,1879048192,349,0
3211,349,2147483648,349,359
3211,350,1879048192,350,0
3211,350,2147483648,350,359
3211,351,1879048192,351,0
3211,351,2147483648,351,359
3211,352,1879048192,352,0
3211,352,2147483648,352,359
3211,353,1879048192,353,0
3211,353,2147483648,353,359
3211,354,1879048192,354,0
3211,354,2147483648,354,359
3211,355,1879048192,355,0
3211,355,2147483648,355,359
3211,356,1879048192,356,0
3211,356,2147483648,356,359
3211,357,1879048192,357,0
3211,357,2147483648,357,359
3211,358,1879048192,358,0
3211,358,2147483648,358,359
3211,359,1879048192,359,0
3211,359,2147483648,359,359
3211,360,1879048192,360,0
3211,360,2147483648,360,359
3211,361,1879048192,361,0
3211,361,2147483648,361,359
3211,362,1879048192,362,0
3211,362,2147483648,362,359
3211,363,1879048192,363,0
3211,363,2147483648,363,359
3211,364,1879048192,364,0
3211,364,2147483648,364,359
3211,365,1879048192,365,0
3211,365,2147483648,365,359
3211,366,1879048192,366,0
3211,366,2147483648,366,359
3211,367,1879048192,367,0
3211,367,2147483648,367,359
3211,368,1879048192,368,0
3211,368,2147483648,368,359
3211,369,1879048192,369,0
3211,369,2147483648,369,359
3211,370,1879048192,370,0
3211,370,2147483648,370,359
3211,371,1879048192,371,0
3211,371,2147483648,371,359
3211,372,1879048192,372,0
3211,372,2147483648,372,359
3211,373,1879048192,373,0
3211,373,2147483648,373,359
3211,374,1879048192,374,0
3211,374,2147483648,374,359
3211,375,1879048192,375,0
3211,375,2147483648,375,359
3211,376,1879048192,376,0
3211,376,2147483648,376,359
3211,377,1879048192,377,0
3211,377,2147483648,377,359
3211,378,1879048192,378,0
3211,378,2147483648,378,359
3211,379,1879048192,379,0
3211,379,2147483648,379,359
3211,380,1879048192,380,0
3211,380,2147483648,380,359
3211,381,1879048192,381,0
3211,381,2147483648,381,359
3211,382,1879048192,382,0
3211,382,2147483648,382,359
3211,383,1879048192,383,0
3211,383,2147483648,383,359
3211,384,1879048192,384,0
3211,384,2147483648,384,359
3211,385,1879048192,385,0
3211,385,2147483648,385,359
3211,386,1879048192,386,0
3211,386,2147483648,386,359
3211,387,1879048192,387,0
3211,387,2147483648,387,359
3211,388,1879048192,388,0
3211,388,2147483648,388,359
3211,389,1879048192,389,0
3211,389,2147483648,389,359
3211,390,1879048192,390,0
3211,390,2147483648,390,359
3211,391,1879048192,391,0
3211,391,2147483648,391,359
3211,392,1879048192,392,0
3211,392,2147483648,392,359
3211,393,1879048192,393,0
3211,393,2147483648,393,359
3211,394,1879048192,394,0
3211,394,2147483648,394,359
3211,395,1879048192,395,0
3211,395,2147483648,395,359
3211,396,1879048192,396,0
3211,396,2147483648,396,359
3211,397,1879048192,397,0
3211,397,2147483648,397,359
3211,398,1879048192,398,0
3211,398,2147483648,398,359
3211,399,1879048192,399,0
3211,399,2147483648,399,359
3211,400,1879048192,400,0
3211,400,2147483648,400,359
3211,401,1879048192,401,0
3211,401,2147483648,401,359
3211,402,1879048192,402,0
3211,402,2147483648,402,359
3211,403,1879048192,403,0
3211,403,2147483648,403,359
3211,404,1879048192,404,0
3211,404,2147483648,404,359
3211,405,1879048192,405,0
3211,405,2147483648,405,359
3211,406,1879048192,406,0
3211,406,2147483648,406,359
3211,407,1879048192,407,0
3211,407,2147483648,407,359
3211,408,1879048192,408,0
3211,408,2147483648,408,359
3211,409,1879048192,409,0
3211,409,2147483648,409,359
3211,410,1879048192,410,0
3211,410,2147483648,410,359
3211,411,1879048192,411,0
3211,411,2147483648,411,359
3211,412,1879048192,412,0
3211,412,2147483648,412,359
3211,413,1879048192,413,0
3211,413,2147483648,413,359
3211,414,1879048192,414,0
3211,414,2147483648,414,359
3211,415,1879048192,415,0
3211,415,2147483648,415,359
